sentiment,sentence,label,word_count,char_count,avg_word_length,digit_count
neutral,in april 2010  olvi s range of ciders will expand with a strawberryrhubarb and an applepear cider in green bottles with a new shape,0,24,131,5.458333333333333,4
neutral,in apriljune 2008  scanfil s net sales totalled eur 587 mn and operating profit eur 66 mn,0,17,89,5.235294117647059,9
positive,in banking  sampo a was unchanged at 1424 eur and nordea rose 042 pct to 951 eur,1,17,80,4.705882352941177,10
neutral,in finland  alma media will focus on quality and developing chain operations,0,12,76,6.333333333333333,0
neutral,in finland  the five largest brands control 90  of the beer market,0,12,66,5.5,2
negative,in finland finnish pharmaceutical company orion corporation omx helsinki  ornav said on wednesday 7 january that it has concluded its personnel negotiations in finland and will reduce the number of personnel by 205,-1,33,214,6.484848484848484,4
neutral,in july it and quadriga capital sold their lewa gmbh pumpmaking business to japan s nikkiso co,0,17,94,5.529411764705882,0
neutral,in november  the finnish government decreased its ownership in the company further to 311 percent from 38 percent,0,18,113,6.277777777777778,5
neutral,in sweden the agreement covers data communication services as well,0,10,66,6.6,0
neutral,in the automobile space  maruti is the most searched brand in cars,0,12,66,5.5,0
positive,in the autumn  it plans to expand service to st petersburg and moscow and launch service to yekaterinburg  russia  flying there three times a week,1,25,146,5.84,0
neutral,in the beginning of the negotiations  the estimated number of reductions was 50 at the maximum,0,16,94,5.875,2
neutral,in the czech republic  the profiling unit at ostrava will be closed and the machinery will be relocated to ruukki s bigger plants in hungary  poland and romania by the end of the first quarter of 2009,0,37,200,5.405405405405405,4
neutral,in the czech republic  the smaller profiling unit at ostrava will be closed and the machinery will be gradually relocated to ruukki s bigger plants in hungary  poland and romania by the end of the first quarter of 2009,0,39,218,5.589743589743589,4
neutral,in the first quarter of 2008  sacanfil s net sales totalled eur 500 mn and its operating profit eur 47 mn,0,21,105,5.0,9
neutral,in the third quarter of 2007  net sales totaled eur 2595 mn  and operating profit eur 388 mn,0,18,92,5.111111111111111,11
neutral,incap contract manufacturing services pvt ltd  a subsidiary of incap corporation of finland  is acquiring the manufacturing unit of the tvs electronic ltd at tumkur  near bangalore  for rs40 crore,0,30,196,6.533333333333333,2
neutral,inha works has invested in its product development and market research,0,11,70,6.363636363636363,0
neutral,it comes complete with an lcd touch screen system for selection of your chosen function and prices start at around the pounds 4805 mark,0,24,135,5.625,4
neutral,it grew in finland  norway  denmark and the baltic countries,0,10,60,6.0,0
neutral,it includes options for additional 30 communal building sites as well as construction supervision works for all construction sites,0,19,130,6.842105263157895,2
neutral,it is being developed by symbian  the software licensing consortium led by nokia,0,13,80,6.153846153846154,0
neutral,it is estimated that the consolidated turnover of kausta guder will reach lt 53mn us 2253 mn eur 1535 mn in 2007,0,22,112,5.090909090909091,14
neutral,it is the first application in the market for invoice and purchase requisition approval with a mobile device,0,18,108,6.0,0
neutral,it now owns 80565 shares in amer sports corporation  equaling 011  of the company s share capital and voting rights,0,20,115,5.75,8
neutral,it posted a turnover of 45 mln euro  61 mln and an operating profit of 15 mln euro  20 mln for 2006,0,22,99,4.5,12
neutral,ixonos will finance the acquisition through a 38 mln euro  52 mln loan,0,13,70,5.384615384615385,4
neutral,jrvisuomen portti is also planning to reduce the use of sodium nitrite,0,12,70,5.833333333333333,0
neutral,karachi  sept 14  ixonos  a world leader in the development and integration of solutions for handheld devices  announced that it is implementing a touch screen mobile user interface solution for the intel atom processor z6xx based smartphones,0,37,242,6.54054054054054,3
neutral,kaukotelko s centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and group administration by the end of the year,0,27,177,6.555555555555555,0
neutral,kemira s rd organization comprises approximately 750 people  the company said,0,11,77,7.0,3
negative,konecranes has previously communicated an estimated reduction of about 1600 employees on group level in 2009,-1,16,108,6.75,8
neutral,lt also acquired a 50 pct stake in local sector company salvor oy at the beginning of september 2007,0,19,100,5.2631578947368425,6
neutral,laavainen said benecol was well known in europe and the us  where it had been in the market for 15 years,0,21,104,4.9523809523809526,2
neutral,latin america currently accounts for approximately 40  of sales at tecnotree  company president and ceo eero mertano recently told bnamericas,0,20,141,7.05,2
positive,latvenergo has ordered a significant expansion to the tekla xpower network information system,1,13,93,7.153846153846154,0
neutral,lcs s services cover the whole life cycle of software and information systems  from process modelling and tailored software development  to hosting services  solution management  maintenance and support,0,28,202,7.214285714285714,0
positive,lemcon has also signed a precontract for the purchase of the park s entire 130hectare site,1,16,90,5.625,3
neutral,lieksaare oy has earlier been regarded under the control of saarelainen oy and the individual shareholders under the shareholder agreement,0,20,138,6.9,0
neutral,liquid handling products include electronic and mechanical pipettes  disposable tips as well as pipette maintenance and calibration services for research institutions  healthcare and industrial laboratories,0,25,206,8.24,0
neutral,adp news  jan 13  2009  finnish industrial and environmental measurement equipment maker vaisala oyj omx  vaias said yesterday it will develop an operational reference radiosonde for climate change observations,0,29,210,7.241379310344827,6
neutral,adpnews  dec 23  2009  norwegian financial services group sparebank 1 gruppen as osl  sbgrp said its board of directors appointed today jarle haug managing director of its claims collection subsidiary sparebank 1 gruppen finans,0,34,227,6.676470588235294,8
neutral,mkel is demanding a new board for the company as well as discussions on the merger of alma media and media company talentum,0,23,123,5.3478260869565215,0
neutral,marathon estimates the value of its remaining stake in protalix at  27 million,0,13,78,6.0,2
neutral,margin call of zanadvorov has given the chance to make such purchase under the credit of deutsche bank for usd 560 million,0,22,122,5.545454545454546,3
neutral,marimekko is considering further measures in the matter,0,8,55,6.875,0
neutral,marketing will use tikkurila s existing infra structure and local knowledge in russia,0,13,85,6.538461538461538,0
neutral,metsaliitto will sell 11 million b shares of neomarkka  accounting for about 183 pct of neomarkka s equity and about 127 pct of the voting rights,0,26,145,5.576923076923077,8
neutral,moreover  konecranes and kito intend to transfer the hoist distribution business of konecranes  japanese joint venture mhs konecranes to kito,0,20,141,7.05,0
neutral,most of the growth in beer consumption took place in the far east  latin america and africa,0,17,91,5.352941176470588,0
neutral,most of the new substations support edge technology  which enables faster data traffic,0,13,86,6.615384615384615,0
neutral,most of the raw materials come from europe and the us and are paid in euros or us dollars  while sales take place in rubles,0,25,123,4.92,0
neutral,most recently  he founded virent energy systems  inc  an 80 person catalytic biofuels company  where  as president and ceo  he led the company through multiple financings  defined the company s market strategy  and secured the company s first customers,0,39,252,6.461538461538462,2
neutral,motorola accounted for 115 percent of the south korean handset market as of the end of april  samsung held 55 percent and lg electronics 19 percent  according to koreabased atlas research group,0,32,193,6.03125,7
neutral,motorola inc of the united states came second with shipments of 2174 million units for a 213 percent market share  followed by south korea s samsung electronics co with shipments of 1180 million units for an 116 percent share,0,39,225,5.769230769230769,14
